index,image_link,group_id,entity_name,entity_value
874,https://m.media-amazon.com/images/I/81u1AoLGMbL.jpg,601746,item_weight,270.0 gram
875,https://m.media-amazon.com/images/I/41TEd+8R3vL.jpg,459516,item_weight,78.0 gram
876,https://m.media-amazon.com/images/I/81ed4jI0HeL.jpg,459516,item_weight,200.0 milligram
877,https://m.media-amazon.com/images/I/61XTszHwNXL.jpg,459516,item_weight,1300.0 milligram
878,https://m.media-amazon.com/images/I/81zYXx9cvSL.jpg,459516,item_weight,1300.0 milligram
879,https://m.media-amazon.com/images/I/61axXXu7H7L.jpg,767202,item_weight,5.0 kilogram
880,https://m.media-amazon.com/images/I/51f2HADG6cL.jpg,412008,wattage,4.0 watt
881,https://m.media-amazon.com/images/I/61ycW+iZrmL.jpg,731432,item_weight,24.0 milligram
882,https://m.media-amazon.com/images/I/71YZ-KoI+PL.jpg,731432,item_weight,24.0 milligram
883,https://m.media-amazon.com/images/I/71E-hAiLbDL.jpg,731432,item_weight,24.0 milligram
884,https://m.media-amazon.com/images/I/71n+PjUSO4L.jpg,731432,item_weight,24.0 milligram
885,https://m.media-amazon.com/images/I/71nxzeYZb6L.jpg,731432,item_weight,24.0 milligram
886,https://m.media-amazon.com/images/I/61SZm0CtjDL.jpg,550840,item_weight,30 gram
887,https://m.media-amazon.com/images/I/51ln6BP9WmL.jpg,847223,item_weight,45.0 gram
888,https://m.media-amazon.com/images/I/71DkTTee-IL.jpg,486636,item_weight,10.0 gram
889,https://m.media-amazon.com/images/I/61GhtcIF-qL.jpg,486636,item_weight,0.22 pound
890,https://m.media-amazon.com/images/I/71B5WoSjnvL.jpg,898898,item_weight,7.0 ounce
891,https://m.media-amazon.com/images/I/71-zCpEj1qL.jpg,397856,item_weight,1000.0 microgram
892,https://m.media-amazon.com/images/I/81BGkNhNSBL.jpg,397856,item_weight,1000.0 microgram
893,https://m.media-amazon.com/images/I/71ySmmO4EJL.jpg,397856,item_weight,1000.0 microgram
894,https://m.media-amazon.com/images/I/817tXv3r8BL.jpg,397856,item_weight,1000.0 microgram
895,https://m.media-amazon.com/images/I/810Na9YhX0L.jpg,397856,item_weight,1000.0 microgram
896,https://m.media-amazon.com/images/I/61loXH5tnfL.jpg,767202,item_weight,100.0 gram
897,https://m.media-amazon.com/images/I/61cvqR5ljmL.jpg,731432,item_weight,500.0 gram
898,https://m.media-amazon.com/images/I/61hl5FhLapL.jpg,731432,item_weight,1.1 pound
899,https://m.media-amazon.com/images/I/61mwrLWyBgL.jpg,433914,item_weight,"[135.0, 150.0] kilogram"
900,https://m.media-amazon.com/images/I/71CE2IDHBhL.jpg,892291,wattage,22.0 kilowatt
901,https://m.media-amazon.com/images/I/71T2r3Q3MsL.jpg,801829,item_weight,330.0 pound
902,https://m.media-amazon.com/images/I/71E5gwO9VlL.jpg,630869,item_weight,14.0 gram
903,https://m.media-amazon.com/images/I/81gtzl-n4RL.jpg,601746,item_weight,2.7 gram
904,https://m.media-amazon.com/images/I/714E1rkmJdS.jpg,107694,item_weight,"[5.0, 11.0] kilogram"
905,https://m.media-amazon.com/images/I/61uRP9TrzgL.jpg,107694,item_weight,"[5.0, 11.0] kilogram"
906,https://m.media-amazon.com/images/I/71BIrL6v+-L.jpg,709627,item_weight,20.7 kilogram
907,https://m.media-amazon.com/images/I/716qUzSp+GL.jpg,254449,item_weight,6.0 gram
908,https://m.media-amazon.com/images/I/81QaHqJlk4L.jpg,557758,item_volume,100.0 litre
909,https://m.media-amazon.com/images/I/71mTAlTYPkL.jpg,557758,item_volume,1913.0 decilitre
910,https://m.media-amazon.com/images/I/71b587Q02qL.jpg,557758,item_volume,100.0 millilitre
911,https://m.media-amazon.com/images/I/61J5YmUIJaL.jpg,709627,item_weight,26.0 gram
912,https://m.media-amazon.com/images/I/61raKHGO6wL.jpg,844474,item_weight,0.41 kilogram
913,https://m.media-amazon.com/images/I/71OTlklzaqL.jpg,844474,item_weight,0.7 kilogram
914,https://m.media-amazon.com/images/I/81QhmfP1KuL.jpg,459516,item_weight,500.0 milligram
915,https://m.media-amazon.com/images/I/71WmBRfDgpL.jpg,929999,item_weight,87 gram
916,https://m.media-amazon.com/images/I/51MtXM9EthL.jpg,347404,item_weight,500 gram
917,https://m.media-amazon.com/images/I/41ixUvO0yyL.jpg,675317,item_weight,789 gram
918,https://m.media-amazon.com/images/I/81KksDySJJS.jpg,459516,item_weight,45 gram
919,https://m.media-amazon.com/images/I/61lOJAhbcIL.jpg,872083,item_weight,250 gram
920,https://m.media-amazon.com/images/I/61hVqgi+7VL.jpg,872083,item_weight,250 gram
921,https://m.media-amazon.com/images/I/61QbBZkLnfL.jpg,750220,item_weight,250 gram
922,https://m.media-amazon.com/images/I/515BZIVCpcL.jpg,750220,item_weight,250 gram
923,https://m.media-amazon.com/images/I/71afq2Kye7L.jpg,630390,item_weight,3.5 pound
924,https://m.media-amazon.com/images/I/81EXdLS8h-L.jpg,630390,item_weight,3.5 pound
925,https://m.media-amazon.com/images/I/81izMNELoEL.jpg,630390,item_weight,3.5 pound
926,https://m.media-amazon.com/images/I/61T+RG7U+rL.jpg,881883,item_weight,200.0 gram
927,https://m.media-amazon.com/images/I/41v3PeFdxNL.jpg,299791,item_weight,7 gram
928,https://m.media-amazon.com/images/I/710W9hYK+wL.jpg,296953,item_weight,5.1 pound
929,https://m.media-amazon.com/images/I/51Cd+lg-fRL.jpg,709627,voltage,7.2 volt
930,https://m.media-amazon.com/images/I/61EDDQy6oCL.jpg,675317,item_weight,6.04 ounce
931,https://m.media-amazon.com/images/I/81DyBOeniPL.jpg,881883,item_weight,180.0 gram
932,https://m.media-amazon.com/images/I/71hbj+z9snL.jpg,630869,item_weight,15.0 gram
933,https://m.media-amazon.com/images/I/71mTcuXaSkL.jpg,630869,item_weight,33.0 gram
934,https://m.media-amazon.com/images/I/61TojWY-C4L.jpg,866516,item_weight,150.0 gram
935,https://m.media-amazon.com/images/I/616VlaROYVL.jpg,459516,item_weight,1500.0 milligram
936,https://m.media-amazon.com/images/I/81qglRJsSCL.jpg,459516,item_weight,100.0 milligram
937,https://m.media-amazon.com/images/I/81Z5pJ+KdQL.jpg,459516,item_weight,300.0 milligram
938,https://m.media-amazon.com/images/I/81ugxtysqwL.jpg,459516,item_weight,1500.0 milligram
939,https://m.media-amazon.com/images/I/71ow+wr-WxL.jpg,397856,item_weight,75.0 microgram
940,https://m.media-amazon.com/images/I/71Qyb84P7pL.jpg,397856,item_weight,75.0 microgram
941,https://m.media-amazon.com/images/I/51vKOZrUuWL.jpg,630869,item_weight,124.0 gram
942,https://m.media-amazon.com/images/I/714N8ChLW2L.jpg,442321,item_weight,30.8 pound
943,https://m.media-amazon.com/images/I/81tyRejHAoL.jpg,299791,item_weight,88.0 gram
944,https://m.media-amazon.com/images/I/61Q1WniHY7L.jpg,318770,wattage,30.0 watt
945,https://m.media-amazon.com/images/I/612blo+TdmL.jpg,318770,wattage,100.0 watt
946,https://m.media-amazon.com/images/I/7156NqPf4UL.jpg,318770,wattage,100.0 watt
947,https://m.media-amazon.com/images/I/71W-7z79UXL.jpg,487566,item_weight,500.0 gram
948,https://m.media-amazon.com/images/I/71OEmk050TL.jpg,179080,voltage,48.0 volt
949,https://m.media-amazon.com/images/I/71GplQHvFHL.jpg,140266,voltage,5.0 volt
950,https://m.media-amazon.com/images/I/41ox7q1GfeS.jpg,375816,item_weight,1.1 kilogram
951,https://m.media-amazon.com/images/I/71XofISRPKL.jpg,180410,item_weight,335.0 gram
952,https://m.media-amazon.com/images/I/81XQQ9GZ6JL.jpg,449805,item_weight,300.0 gram
953,https://m.media-amazon.com/images/I/81DHNf2tAqL.jpg,751532,item_weight,1000.0 kilogram
954,https://m.media-amazon.com/images/I/713jzNEUB-L.jpg,507619,item_weight,15.0 kilogram
955,https://m.media-amazon.com/images/I/919iohKOj3L.jpg,641642,wattage,6.0 watt
956,https://m.media-amazon.com/images/I/919iohKOj3L.jpg,641642,voltage,30.0 volt
957,https://m.media-amazon.com/images/I/51srFClApSS.jpg,329793,item_weight,90.0 gram
958,https://m.media-amazon.com/images/I/812nFRKc3ZL.jpg,375816,item_weight,14.0 kilogram
959,https://m.media-amazon.com/images/I/71ol5lnXxEL.jpg,375816,item_weight,1000.0 gram
960,https://m.media-amazon.com/images/I/416elBjUq+L.jpg,866516,item_weight,80.0 gram
961,https://m.media-amazon.com/images/I/71xiI3nSZXL.jpg,273748,item_weight,260 gram
962,https://m.media-amazon.com/images/I/81BBTJ2EKQL.jpg,993359,item_weight,100 gram
963,https://m.media-amazon.com/images/I/61jL314WH-L.jpg,933453,maximum_weight_recommendation,25 kilogram
964,https://m.media-amazon.com/images/I/61tbe7Mv9gL.jpg,933453,maximum_weight_recommendation,10 kilogram to 25 kilogram
965,https://m.media-amazon.com/images/I/71oH5VSC0SL.jpg,731432,item_weight,300 gram
966,https://m.media-amazon.com/images/I/619cPZMqL7L.jpg,731432,item_weight,3 gram
967,https://m.media-amazon.com/images/I/71dLgqAP2oL.jpg,731432,item_weight,3 gram
968,https://m.media-amazon.com/images/I/71bhljDcpCL.jpg,731432,item_weight,2.25 gram
969,https://m.media-amazon.com/images/I/91PpW85bF2L.jpg,993359,item_weight,200 gram
970,https://m.media-amazon.com/images/I/51vQP-j5FCL.jpg,993359,item_weight,250 gram
971,https://m.media-amazon.com/images/I/61BUjgmlyJL.jpg,267482,item_weight,500 gram
972,https://m.media-amazon.com/images/I/618l4mIrQ-L.jpg,120569,item_weight,20 kilogram
973,https://m.media-amazon.com/images/I/31vXMcB9+oL.jpg,993359,item_weight,100 gram
974,https://m.media-amazon.com/images/I/61B7TGhqTBL.jpg,529606,item_weight,1 gram
975,https://m.media-amazon.com/images/I/712e3Ow6vHL.jpg,639090,item_weight,20.0 gram
976,https://m.media-amazon.com/images/I/51YfTCUszCL.jpg,630869,item_weight,15.5 gram
977,https://m.media-amazon.com/images/I/51YfTCUszCL.jpg,630869,depth,20.5 centimetre
978,https://m.media-amazon.com/images/I/61ZbG2IrjEL.jpg,630869,item_weight,23.0 gram
979,https://m.media-amazon.com/images/I/81TTiqQu4CL.jpg,523149,item_weight,4.5 gram
980,https://m.media-amazon.com/images/I/512o5+oehqL.jpg,955292,wattage,1080.0 horsepower
981,https://m.media-amazon.com/images/I/81d3G1swzjL.jpg,308856,item_weight,14 kilogram
982,https://m.media-amazon.com/images/I/81VgtZjprtL.jpg,308856,item_weight,14 kilogram
983,https://m.media-amazon.com/images/I/51Mdsk5W9KL.jpg,299791,item_weight,9 gram
984,https://m.media-amazon.com/images/I/81XSbNecTKL.jpg,731432,item_weight,320 gram
985,https://m.media-amazon.com/images/I/71TZDC-+1+L.jpg,953031,item_weight,5.8 gram
986,https://m.media-amazon.com/images/I/71vRukoFT3L.jpg,953031,item_weight,5.8 gram
987,https://m.media-amazon.com/images/I/51NUferrVrL.jpg,737148,item_weight,0.0 pound
988,https://m.media-amazon.com/images/I/61JI3Ux9fkL.jpg,237000,item_weight,2.0 gram
989,https://m.media-amazon.com/images/I/61SidPhzVeL.jpg,641642,wattage,750.0 watt
990,https://m.media-amazon.com/images/I/61Aky4kqZjL.jpg,641642,wattage,750.0 watt
991,https://m.media-amazon.com/images/I/61Aky4kqZjL.jpg,641642,voltage,220.0 volt
992,https://m.media-amazon.com/images/I/61HF-lj-xxL.jpg,589105,item_weight,125.0 gram
993,https://m.media-amazon.com/images/I/615zQrb2jnL.jpg,483370,item_weight,1688.0 gram
994,https://m.media-amazon.com/images/I/61ZCwCtSyYL.jpg,969033,maximum_weight_recommendation,10 kilogram
995,https://m.media-amazon.com/images/I/81uget9aH4L.jpg,639090,item_weight,470 gram
996,https://m.media-amazon.com/images/I/91QvLtiYaBL.jpg,365637,item_weight,454 gram
997,https://m.media-amazon.com/images/I/81lazo6sxlL.jpg,601746,item_weight,4.0 ounce
998,https://m.media-amazon.com/images/I/81fYO+HP5QL.jpg,186035,voltage,0.5 volt
999,https://m.media-amazon.com/images/I/91a0S3O4vjL.jpg,375816,item_weight,1023.0 gram
